89.00,130.25,-35.00,0
90.00,130.25,-52.50,0
91.00,130.25,-52.50,0
92.00,130.25,-52.50,0
93.00,130.00,-32.50,0
94.00,130.00,-50.00,0
95.00,129.75,-30.00,0
96.00,130.00,-67.50,0
97.00,130.00,-50.00,0
98.00,130.00,-50.00,0
99.00,129.75,-30.00,0
100.00,129.50,-27.50,0
101.00,129.50,-45.00,0
102.00,129.50,-45.00,0
103.00,129.50,-45.00,0
104.00,129.00,-5.00,0
105.00,129.00,-40.00,0
106.00,129.25,-60.00,0
107.00,129.25,-42.50,0
108.00,129.00,-22.50,0
109.00,128.50,0.00,0
110.00,128.25,-15.00,0
111.00,128.50,-52.50,0
112.00,128.00,5.00,2
113.00,128.00,-30.00,0
114.00,128.00,-30.00,0
115.00,127.75,-10.00,0
116.00,127.75,-27.50,0
117.00,127.25,12.50,6
118.00,127.25,-22.50,0
119.00,127.00,-2.50,0
120.00,126.50,20.00,10
121.00,126.00,25.00,12
122.00,125.50,30.00,15
123.00,125.00,35.00,17
124.00,124.25,60.00,30
125.00,124.00,27.50,13
126.00,123.75,30.00,15
127.00,124.00,-7.50,0
128.00,123.50,50.00,25
129.00,123.25,35.00,17
130.00,123.00,37.50,18
131.00,123.25,0.00,0
132.00,123.00,37.50,18
133.00,122.75,40.00,20
134.00,122.50,42.50,21
135.00,122.50,25.00,12
136.00,122.75,5.00,2
137.00,123.00,2.50,1
138.00,122.50,60.00,30
139.00,121.75,85.00,42
140.00,122.25,-7.50,0
141.00,122.25,27.50,13
142.00,122.50,7.50,3
143.00,122.75,5.00,2
144.00,122.75,22.50,11
145.00,122.75,22.50,11
146.00,122.75,22.50,11
147.00,122.75,22.50,11
148.00,122.50,42.50,21
149.00,122.75,5.00,2
150.00,123.00,2.50,1
151.00,123.50,-20.00,0
152.00,124.00,-25.00,0
153.00,124.25,-10.00,0
154.00,124.25,7.50,3
155.00,124.75,-32.50,0
156.00,124.50,22.50,11
157.00,124.50,5.00,2
158.00,124.50,5.00,2
159.00,124.25,25.00,12
160.00,124.75,-32.50,0
161.00,124.75,2.50,1
162.00,125.25,-37.50,0
163.00,125.50,-22.50,0
164.00,125.25,15.00,7
165.00,125.50,-22.50,0
166.00,125.50,-5.00,0
167.00,125.00,35.00,17
168.00,124.50,40.00,20
169.00,124.25,25.00,12
170.00,123.75,47.50,23
171.00,124.00,-7.50,0
172.00,123.75,30.00,15
173.00,123.25,52.50,26
174.00,122.25,97.50,48
175.00,122.75,-12.50,0
176.00,123.00,2.50,1
177.00,123.50,-20.00,0
178.00,122.75,75.00,37
179.00,123.50,-37.50,0
180.00,124.00,5975.00,50
181.00,124.50,720.00,50
182.00,124.25,775.00,50
183.00,124.75,717.50,50
184.00,124.50,772.50,50
185.00,124.50,755.00,50
186.00,124.75,735.00,50
187.00,125.50,692.50,50
188.00,126.00,705.00,50
189.00,126.75,680.00,50
190.00,127.50,672.50,50
191.00,127.75,705.00,50
192.00,128.50,662.50,50
193.00,129.50,635.00,50
194.00,130.50,625.00,50
195.00,131.50,615.00,50
196.00,132.50,605.00,50
197.00,133.75,575.00,50
198.00,135.25,542.50,50
199.00,136.75,527.50,50
200.00,138.50,492.50,50
201.00,140.25,475.00,50
202.00,142.00,457.50,50
203.00,143.50,460.00,50
204.00,145.50,405.00,50
205.00,147.25,405.00,50
206.00,149.00,387.50,50
207.00,150.50,390.00,50
208.00,152.00,375.00,50
209.00,154.25,300.00,50
210.00,155.75,337.50,50
211.00,158.00,262.50,50
212.00,160.25,240.00,50
213.00,162.50,217.50,50
214.00,164.50,215.00,50
215.00,166.25,215.00,50
216.00,168.00,197.50,50
217.00,170.00,160.00,50
218.00,172.00,140.00,50
219.00,174.25,100.00,50
220.00,176.50,77.50,38
221.00,178.50,75.00,37
222.00,180.50,55.00,27
223.00,182.50,35.00,17
224.00,184.00,55.00,27
225.00,185.50,40.00,20
226.00,187.25,5.00,2
227.00,188.25,47.50,23
228.00,190.00,-22.50,0
229.00,190.75,40.00,20
230.00,192.50,-47.50,0
231.00,193.25,15.00,7
232.00,194.00,7.50,3
233.00,195.00,-20.00,0
234.00,195.75,-10.00,0
235.00,196.25,2.50,1
236.00,196.75,-2.50,0
237.00,196.75,32.50,16
238.00,196.75,32.50,16
239.00,198.00,-67.50,0
240.00,198.75,-40.00,0
241.00,199.00,-7.50,0
242.00,199.00,10.00,5
243.00,199.00,10.00,5
244.00,199.00,10.00,5
245.00,198.50,50.00,25
246.00,199.00,-25.00,0
247.00,199.50,-30.00,0
248.00,199.25,25.00,12
249.00,199.25,7.50,3
250.00,199.00,-17972.50,0
251.00,198.75,-2220.00,0
252.00,198.50,-2217.50,0
253.00,198.25,-2215.00,0
254.00,198.00,-2212.50,0
255.00,193.50,-1870.00,0
256.00,186.00,-1585.00,0
257.00,179.25,-1570.00,0
258.00,173.00,-1542.50,0
259.00,166.75,-1480.00,0
260.00,161.25,-1477.50,0
261.00,154.75,-1342.50,0
262.00,149.00,-1337.50,0
263.00,145.25,-1440.00,0
264.00,142.00,-1442.50,0
